6073976,KAPUSKASING    ,ON, station joined    , Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
6073976,KAPUSKASING    ,ON, station jointe    , Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1918,   -28.0, ,   -28.2, ,   -21.6, ,    -8.5, ,    -0.9, ,     3.8, ,     8.8, ,     8.9, ,     1.4, ,    -0.1, ,    -5.3, ,   -17.6, ,    -7.3, , -9999.9,M,   -10.3, ,     7.2, ,    -1.3, 
 1919,   -19.0, ,   -17.3, ,   -16.8, ,    -6.9, ,     2.4, ,    10.9, ,    11.5, ,    11.0, ,     5.9, ,    -1.9, ,   -10.7, ,   -26.1, ,    -4.8, ,   -18.0, ,    -7.1, ,    11.1, ,    -2.2, 
 1920,   -29.6, ,   -21.6, ,   -18.9, ,    -6.2, ,     1.3, ,     8.4, ,     7.1, ,     7.9, ,     4.4, ,     2.1, ,   -11.2, ,   -15.4, ,    -6.0, ,   -25.8, ,    -7.9, ,     7.8, ,    -1.6, 
 1921,   -24.4, ,   -23.9, ,   -20.7, ,    -8.2, ,    -2.2, ,     4.0, ,    10.4, ,     3.7, ,     2.6, ,    -4.7, ,   -17.0, ,   -20.5, ,    -8.4, ,   -21.2, ,   -10.4, ,     6.0, ,    -6.4, 
 1922,   -27.5, ,   -26.5, ,   -14.8, ,    -6.2, ,     3.0, ,     5.5, ,     8.3, ,     7.2, ,     4.5, ,    -5.5, ,    -8.7, ,   -27.3, ,    -7.3, ,   -24.8, ,    -6.0, ,     7.0, ,    -3.2, 
 1923,   -30.3, ,   -29.6, ,   -24.4, ,    -8.9, ,     1.3, ,     7.4, ,     9.2, ,     7.8, ,     5.5, ,     0.2, ,    -6.4, ,   -13.8, ,    -6.8, ,   -29.1, ,   -10.7, ,     8.1, ,    -0.2, 
 1924,   -29.1, ,   -23.8, ,   -14.1, ,    -7.9, ,    -1.1, ,     5.5, ,     8.9, ,     9.3, ,     4.8, ,     1.4, ,    -9.7, ,   -23.9, ,    -6.6, ,   -22.2, ,    -7.7, ,     7.9, ,    -1.2, 
 1925,   -26.9, ,   -22.8, ,   -17.7, ,    -5.2, ,    -1.6, ,     6.5, ,     9.2, ,    10.6, ,     3.9, ,    -3.9, ,    -8.8, ,   -16.1, ,    -6.1, ,   -24.5, ,    -8.2, ,     8.8, ,    -2.9, 
 1926,   -23.5, ,   -23.7, ,   -20.5, ,    -9.1, ,    -0.8, ,     4.7, ,    10.2, ,     9.2, ,     3.9, ,    -1.4, ,   -12.2, ,   -20.0, ,    -6.9, ,   -21.1, ,   -10.1, ,     8.0, ,    -3.2, 
 1927,   -23.8, ,   -21.2, ,   -12.0, ,    -6.5, ,    -0.4, ,     6.3, ,     9.8, ,     6.8, ,     6.2, ,     0.6, ,   -10.0, ,   -21.4, ,    -5.5, ,   -21.7, ,    -6.3, ,     7.6, ,    -1.1, 
 1928,   -24.4, ,   -25.2, ,   -17.1, ,   -10.0, ,     2.1, ,     5.2, ,    10.9, ,    10.6, ,     3.5, ,     0.1, ,    -6.9, ,   -10.8, ,    -5.2, ,   -23.7, ,    -8.3, ,     8.9, ,    -1.1, 
