2400600,CAMBRIDGE BAY  ,NU, station not joined, Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
2400600,CAMBRIDGE BAY  ,NU, station non jointe, Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1940,   -28.4, ,   -33.6, ,   -30.7, ,   -23.3, ,    -9.7, ,    -2.8, ,     3.5, ,     1.5, ,    -0.7, ,   -12.7, ,   -28.4, ,   -33.5, ,   -16.6, , -9999.9,M,   -21.2, ,     0.7, ,   -13.9, 
 1941,   -36.3, ,   -33.0, ,   -33.6, ,   -27.2, ,   -13.0, ,     0.0, ,     5.6, ,     2.5, ,    -5.6, ,   -15.4, ,   -31.6, ,   -32.7, ,   -18.4, ,   -34.3, ,   -24.6, ,     2.7, ,   -17.5, 
 1942,   -33.7, ,   -40.0, ,   -30.2, ,   -26.4, ,    -9.3, ,    -0.5, ,     8.0, ,     4.7, , -9999.9,M,    -8.1, ,   -28.5, ,   -32.7, , -9999.9,M,   -35.5, ,   -22.0, ,     4.1, , -9999.9,M
 1943,   -36.9, ,   -35.1, ,   -30.5, , -9999.9,M,   -11.9, ,     1.0, ,     8.1, ,     8.6, , -9999.9,M,   -11.2, ,   -23.5, ,   -33.0, , -9999.9,M,   -34.9, , -9999.9,M,     5.9, , -9999.9,M
 1944,   -33.9, ,   -37.7, ,   -33.3, , -9999.9,M, -9999.9,M,    -0.6, ,     3.8, ,     3.4, ,    -2.2, ,   -13.5, ,   -24.8, ,   -29.9, , -9999.9,M,   -34.9, , -9999.9,M,     2.2, ,   -13.5, 
 1945,   -33.7, ,   -35.2, ,   -29.9, ,   -31.5, ,   -14.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -12.9, ,   -29.1, ,   -34.1, , -9999.9,M,   -32.9, ,   -25.4, , -9999.9,M, -9999.9,M
 1946,   -37.1, ,   -40.0, ,   -27.5, ,   -23.0, ,   -11.0, ,    -1.9, ,     2.6, ,     3.5, ,    -5.1, ,   -18.3, ,   -27.1, ,   -33.5, ,   -18.2, ,   -37.1, ,   -20.5, ,     1.4, ,   -16.8, 
 1947,   -37.9, ,   -36.1, ,   -29.5, ,   -26.4, ,   -14.7, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -35.8, ,   -23.5, , -9999.9,M, -9999.9,M
 1948, -9999.9,M,   -39.2, ,   -36.2, ,   -29.8, ,   -11.8, ,    -0.7, ,     6.5, ,     4.8, ,    -1.7, ,   -14.2, ,   -25.5, ,   -37.4, , -9999.9,M, -9999.9,M,   -25.9, ,     3.5, ,   -13.8, 
 1949,   -37.3, ,   -41.4, ,   -33.8, ,   -26.4, ,   -16.6, ,    -3.7, ,     2.1, ,     4.2, ,    -1.6, ,   -15.7, ,   -25.7, ,   -31.7, ,   -19.0, ,   -38.7, ,   -25.6, ,     0.9, ,   -14.3, 
 1950,   -42.4, ,   -39.1, ,   -31.4, ,   -28.7, ,   -14.6, ,    -3.1, ,     2.9, ,     1.8, ,    -2.0, ,   -18.6, ,   -27.8, ,   -32.5, ,   -19.6, ,   -37.7, ,   -24.9, ,     0.5, ,   -16.1, 
 1951,   -34.2, ,   -41.4, ,   -35.0, ,   -27.4, ,   -10.6, ,    -1.0, ,     3.2, ,     3.5, ,    -2.7, ,   -14.9, ,   -28.1, ,   -36.2, ,   -18.7, ,   -36.0, ,   -24.3, ,     1.9, ,   -15.2, 
 1952,   -38.9, ,   -38.7, ,   -35.7, ,   -21.4, ,    -7.2, ,     0.4, ,     3.6, ,     2.3, ,    -4.2, ,   -16.4, ,   -27.2, ,   -28.9, ,   -17.7, ,   -37.9, ,   -21.4, ,     2.1, ,   -15.9, 
 1953,   -39.4, ,   -34.4, ,   -34.2, ,   -20.6, ,   -14.7, ,    -1.8, ,     3.4, ,     3.6, ,    -2.4, ,   -15.7, ,   -25.9, ,   -35.6, ,   -18.1, ,   -34.2, ,   -23.2, ,     1.7, ,   -14.7, 
 1954,   -37.3, ,   -37.1, ,   -32.7, ,   -29.0, ,   -13.4, ,    -1.6, ,     5.3, ,     6.4, ,     0.8, ,   -15.3, ,   -25.6, ,   -35.0, ,   -17.9, ,   -36.7, ,   -25.0, ,     3.4, ,   -13.4, 
 1955,   -33.8, ,   -41.0, ,   -36.0, ,   -23.2, ,   -12.4, ,    -0.8, ,     3.2, ,     3.7, ,    -2.3, ,    -9.9, ,   -27.7, ,   -35.3, ,   -18.0, ,   -36.6, ,   -23.9, ,     2.0, ,   -13.3, 
 1956,   -35.4, ,   -38.6, ,   -36.5, ,   -26.3, ,   -18.4, ,    -2.0, ,     4.6, ,     2.4, ,    -3.9, ,   -17.1, ,   -27.8, ,   -35.8, ,   -19.6, ,   -36.4, ,   -27.1, ,     1.7, ,   -16.3, 
 1957,   -38.9, ,   -38.8, ,   -31.2, ,   -25.8, ,   -15.5, ,    -2.7, ,     3.0, ,     3.5, ,    -1.6, ,   -12.6, ,   -30.6, ,   -36.9, ,   -19.0, ,   -37.8, ,   -24.2, ,     1.3, ,   -14.9, 
 1958,   -34.9, ,   -42.3, ,   -34.2, ,   -30.7, ,   -11.1, ,    -2.3, ,     4.1, ,     5.3, ,    -0.7, ,   -12.0, ,   -30.3, ,   -32.4, ,   -18.5, ,   -38.0, ,   -25.3, ,     2.4, ,   -14.3, 
 1959,   -34.2, ,   -36.0, ,   -35.3, ,   -25.6, ,   -17.8, ,    -2.8, ,     3.0, ,     2.2, ,    -2.6, ,   -17.9, ,   -26.6, ,   -29.0, ,   -18.6, ,   -34.2, ,   -26.2, ,     0.8, ,   -15.7, 
 1960,   -38.7, ,   -37.2, ,   -37.1, ,   -27.4, ,    -8.4, ,     1.9, ,     5.2, ,     5.2, ,    -1.9, ,   -13.1, ,   -29.2, ,   -30.0, ,   -17.6, ,   -35.0, ,   -24.3, ,     4.1, ,   -14.7, 
 1961,   -37.8, ,   -35.4, ,   -40.9, ,   -28.0, ,   -14.9, ,    -1.4, ,     5.2,a,     2.5,a,    -5.7,a,   -18.8,a,   -26.5,a,   -36.7,a,   -19.9,a,   -34.4, ,   -27.9, ,     2.1,a,   -17.0,a
 1962,   -38.3,a,   -39.5,a,   -30.0,a,   -27.6,a,   -16.5,a,     0.7, ,     5.2,a,     3.2,a,    -1.8,a,   -14.3,a,   -28.3,a,   -33.1,a,   -18.4,a,   -38.2,a,   -24.7,a,     3.0,a,   -14.8,a
 1963,   -37.4,a,   -33.7,a,   -39.7,a,   -22.9,a,   -15.1,a,    -1.4,a,     3.9,a,     3.3,a,    -3.7,a,   -15.5,a,   -23.8,a,   -32.2,a,   -18.2,a,   -34.7,a,   -25.9,a,     1.9,a,   -14.3,a
 1964,   -40.9,a,   -37.7,a,   -37.7,a,   -30.0,a,   -11.3,a,    -2.2,a,     2.7,a,     3.8,a,    -2.6,a,   -14.7,a,   -24.2,a,   -32.9,a,   -19.0,a,   -36.9,a,   -26.3,a,     1.4,a,   -13.8,a
 1965,   -36.5,a,   -40.0,a,   -33.4,a,   -26.5,a,   -13.7,a,    -2.2,a,     3.2,a,     2.5,a,    -6.1,a,   -16.3,a,   -26.8,a,   -34.4,a,   -19.2,a,   -36.5,a,   -24.5,a,     1.2,a,   -16.4,a
 1966,   -41.4,a,   -38.8,a,   -32.9,a,   -28.6,a,    -9.2,a,     0.3,a,     5.4,a,     4.9,a,    -0.7,a,   -18.0,a,   -30.0,a,   -29.6,a,   -18.2,a,   -38.2,a,   -23.6,a,     3.5,a,   -16.2,a
 1967,   -37.6,a,   -39.5,a,   -35.2,a,   -28.5,a,   -13.4,a,    -4.9,a,     2.7,a,     2.0,a,    -5.0,a,   -11.0,a,   -29.5,a,   -30.2,a,   -19.2,a,   -35.6,a,   -25.7,a,    -0.1,a,   -15.2,a
 1968,   -37.7,a,   -37.7,a,   -31.6,a,   -28.5,a,   -15.4,a,     0.2,a,     3.3,a,     3.0,a,    -0.4,a,    -8.0,a,   -24.3,a,   -30.7,a,   -17.3,a,   -35.2,a,   -25.2,a,     2.2,a,   -10.9,a
