7080600,BELLETERRE     ,QC, station not joined, Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
7080600,BELLETERRE     ,QC, station non jointe, Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1951, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.7, ,   -10.7, ,   -17.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1952,   -22.3, ,   -20.3, ,   -15.2, ,    -2.9, ,     2.2, ,     7.7, ,    12.5, ,     9.6, ,     7.7, ,    -0.9, ,    -3.9, ,   -13.3, ,    -3.3, ,   -20.1, ,    -5.3, ,     9.9, ,     1.0, 
 1953,   -21.5, ,   -17.8, ,   -10.6, ,    -2.5, ,     2.1, ,     8.1, ,    10.3, ,     9.0, ,     5.6, ,    -0.7, ,    -2.8, ,   -13.1, ,    -2.8, ,   -17.5, ,    -3.7, ,     9.1, ,     0.7, 
 1954,   -27.0, ,   -16.2, ,   -15.5, ,    -5.0, ,     2.2, ,    10.5, ,     8.9, ,     8.2, ,     3.8, ,     2.1, ,    -4.2, ,   -17.4, ,    -4.1, ,   -18.8, ,    -6.1, ,     9.2, ,     0.6, 
 1955,   -22.6, ,   -20.1, ,   -17.9, ,    -1.3, ,     4.3, ,     9.9, ,    11.9, ,    11.0, , -9999.9,M,     1.6, ,    -6.6, ,   -21.7, , -9999.9,M,   -20.0, ,    -5.0, ,    10.9, , -9999.9,M
 1956,   -20.3, ,   -19.7, , -9999.9,M,    -5.1, ,    -4.1, ,     3.3, ,     9.0, ,     7.7, ,     3.3, ,     0.7, ,    -6.7, ,   -19.3, , -9999.9,M,   -20.6, , -9999.9,M,     6.7, ,    -0.9, 
 1957,   -29.8, ,   -18.1, ,   -13.5, ,    -4.1, ,     1.4, ,     8.9, , -9999.9,M,     5.7, ,     5.1, ,    -1.3, ,    -5.8, ,   -16.6, , -9999.9,M,   -22.4, ,    -5.4, , -9999.9,M,    -0.7, 
 1958,   -19.8, ,   -22.0, , -9999.9,M,    -2.3, ,    -0.2, ,     4.5, ,     9.1, ,     8.2, ,     5.7, ,     0.2, ,    -6.3, ,   -24.6, , -9999.9,M,   -19.5, , -9999.9,M,     7.3, ,    -0.1, 
 1959,   -24.0, ,   -27.1, ,   -18.5, ,    -5.9, ,     3.1, ,     8.7, ,    11.4, ,    12.2, ,     7.2, ,    -0.9, ,   -11.1, ,   -17.3, ,    -5.2, ,   -25.2, ,    -7.1, ,    10.8, ,    -1.6, 
 1960,   -20.2, ,   -17.4, ,   -21.4, ,    -5.1, ,     5.9, ,     6.6, ,     8.4, ,     7.8, ,     4.5, ,    -1.6, ,    -3.3, ,   -19.5, ,    -4.6, ,   -18.3, ,    -6.9, ,     7.6, ,    -0.1, 
 1961,   -28.3, ,   -21.0, ,   -13.8, ,    -4.4, ,    -0.1, ,     5.9, ,    10.6, ,     7.5, ,     8.1, ,     0.4, ,    -4.6, ,   -14.8, ,    -4.5, ,   -22.9, ,    -6.1, ,     8.0, ,     1.3, 
 1962,   -26.2, ,   -28.4, ,   -17.7, ,    -5.3, ,     3.9, ,     6.1, ,     7.5, ,     7.7, ,     4.2, ,    -0.4, ,    -8.2, ,   -16.2, ,    -6.1, ,   -23.1, ,    -6.4, ,     7.1, ,    -1.5, 
 1963,   -25.2, ,   -26.7, ,   -16.0, ,    -4.8, ,     0.7, ,     7.8, ,    11.1, ,     9.0, ,     2.7, ,     4.5, , -9999.9,M,   -20.3, , -9999.9,M,   -22.7, ,    -6.7, ,     9.3, , -9999.9,M
 1964,   -16.6, ,   -19.7, ,   -16.9, ,    -7.0, ,     2.3, ,     4.3, ,    11.6, ,     8.7, ,     5.8, ,    -0.9, ,    -7.7, ,   -17.1, ,    -4.4, ,   -18.9, ,    -7.2, ,     8.2, ,    -0.9, 
 1965,   -25.3, ,   -22.5, ,   -18.9, ,    -8.2, ,     3.6, ,     6.6, ,     6.9, ,     7.0, ,     4.3, ,    -0.5, ,    -9.5, , -9999.9,M, -9999.9,M,   -21.6, ,    -7.8, ,     6.8, ,    -1.9, 
 1966,   -22.8, ,   -18.8, ,   -13.2, ,    -5.1, ,    -1.8, ,     7.9, ,     8.5, ,     9.4, ,     3.5, ,     0.6, ,    -5.0, ,   -16.2, ,    -4.4, , -9999.9,M,    -6.7, ,     8.6, ,    -0.3, 
 1967, -9999.9,M,   -26.5, ,   -16.8, ,    -8.7, ,    -8.4, , -9999.9,M, -9999.9,M, -9999.9,M,     3.8, ,     0.9, ,    -7.0, ,   -14.0, , -9999.9,M, -9999.9,M,   -11.3, , -9999.9,M,    -0.8, 
 1968,   -24.5, ,   -21.7, ,   -10.1, ,    -0.9, ,     2.3, ,     7.7, ,    11.0, ,     8.7, ,     9.0, ,     3.5, ,    -6.9, ,   -17.0, ,    -3.2, ,   -20.1, ,    -2.9, ,     9.1, ,     1.9, 
 1969,   -16.6, ,   -17.2, ,   -14.7, ,    -3.7, ,     0.0, ,     6.8, ,    10.0, ,    12.8, ,     4.6, ,     0.9, ,    -4.5, ,   -16.9, ,    -3.2, ,   -16.9, ,    -6.1, ,     9.9, ,     0.3, 
 1970,   -26.8, ,   -23.0, ,   -14.6, ,    -2.6, ,     2.1, ,     7.2, ,    12.1, ,    10.7, ,     5.6, ,     3.7, ,    -5.8, ,   -19.7, ,    -4.3, ,   -22.2, ,    -5.0, ,    10.0, ,     1.2, 
 1971,   -24.1, ,   -19.0, ,   -15.7, ,    -4.4, ,     1.7, ,     8.2, ,     9.5, ,     8.9, ,     8.0, ,     4.4, ,    -6.6, ,   -16.8, ,    -3.8, ,   -20.9, ,    -6.1, ,     8.9, ,     1.9, 
 1972,   -23.2, ,   -23.8, ,   -17.2, ,    -7.3, ,     3.0, ,     7.2, ,    11.1, ,     9.7, ,     4.5, ,    -1.2, ,    -7.8, ,   -20.9, ,    -5.5, ,   -21.3, ,    -7.2, ,     9.3, ,    -1.5, 
 1973,   -17.5, ,   -24.6, ,    -5.6, ,    -3.1, ,     3.1, ,    10.3, ,    11.8, ,    12.9, ,     5.9, ,     3.5, ,    -6.6, ,   -16.1, ,    -2.2, ,   -21.0, ,    -1.9, ,    11.7, ,     0.9, 
 1974,   -22.0, ,   -24.6, ,   -15.1, , -9999.9,M,     1.4, ,     9.6, ,    11.6, ,    10.6, ,     3.4, ,    -1.7, ,    -4.7, ,   -12.4, , -9999.9,M,   -20.9, , -9999.9,M,    10.6, ,    -1.0, 
 1975,   -18.8, ,   -19.0, ,   -14.5, ,    -7.4, ,     6.1, ,     9.7, ,    11.7, ,    10.0, ,     4.6, ,     1.4, ,    -4.9, ,   -20.2, ,    -3.4, ,   -16.7, ,    -5.3, ,    10.5, ,     0.4, 
 1976,   -26.2, ,   -17.5, ,   -13.9, ,    -3.1, ,     2.4, ,     9.8, ,    10.3, ,     9.6, ,     4.8, ,    -2.5, ,    -9.3, ,   -26.3, ,    -5.2, ,   -21.3, ,    -4.9, ,     9.9, ,    -2.3, 
 1977,   -25.0, ,   -16.6, ,    -8.2, ,    -6.0, ,     4.0, ,     6.8, ,    11.4, ,     9.5, ,     5.9, ,    -0.9, ,    -6.1, ,   -16.8, ,    -3.5, ,   -22.6, ,    -3.4, ,     9.2, ,    -0.4, 
 1978,   -24.0, ,   -25.8, ,   -19.9, ,    -7.4, ,     5.1, ,     7.6, ,    10.1, ,     9.8, ,     4.3,E,     0.1, ,    -8.9, ,   -18.7, ,    -5.6,E,   -22.2, ,    -7.4, ,     9.2, ,    -1.5,E
 1979,   -22.0, ,   -27.3, ,   -11.5, ,    -2.6, ,     4.5, ,     9.3, ,    12.1, ,    10.1, ,     6.6, ,     1.5, ,    -3.7, ,   -14.4, ,    -3.1, ,   -22.7, ,    -3.2, ,    10.5, ,     1.5, 
 1980,   -19.2, ,   -22.4, ,   -13.2, ,    -1.1, ,     4.0, ,     6.1, ,    11.8, ,    12.5, ,     4.8, ,    -1.3, ,    -8.1, ,   -25.0, ,    -4.3, ,   -18.7, ,    -3.4, ,    10.1, ,    -1.5, 
 1981,   -24.1, ,   -11.8, ,   -10.3, ,    -2.9, ,     2.6,E,     8.4,E,    10.2, ,     9.9, ,     6.1, ,    -2.7, ,    -6.7, ,   -14.9, ,    -3.0,E,   -20.3, ,    -3.5,E,     9.5,E,    -1.1, 
 1982,   -32.4, ,   -26.7, ,   -15.5, ,    -7.6, ,     4.6, ,     6.8, ,    10.5, ,     8.0, ,     6.4, ,     3.0, ,    -6.5, ,   -13.7, ,    -5.3, ,   -24.7, ,    -6.2, ,     8.4, ,     1.0, 
 1983,   -20.9, ,   -19.6, ,   -11.5, ,    -3.8, ,     1.0, ,     7.2, ,    11.0, ,    10.5, ,     8.0, ,     0.5, ,    -6.1, ,   -22.1, ,    -3.8, ,   -18.1, ,    -4.8, ,     9.6, ,     0.8, 
 1984,   -26.7, ,   -12.6, ,   -18.1,E,    -2.4, ,     1.6, ,     8.3, ,    11.2,E,    11.3,E,     4.4,E,     1.0,E,    -5.9,E,   -16.2, ,    -3.7,E,   -20.5, ,    -6.3,E,    10.3,E,    -0.2,E
 1985,   -26.4,E,   -19.9,E,   -15.3,E,    -5.4,E,     1.9, ,     6.2, ,     9.9,E,     9.0,E,     7.1,E,    -0.4,E,    -8.6, ,   -23.1, ,    -5.4,E,   -20.8,E,    -6.3,E,     8.4,E,    -0.6,E
 1986,   -22.9,E,   -22.6,E,   -13.5,E,    -2.3,E,     4.2, ,     4.5, ,     9.8, ,     8.3,E,     5.4, ,    -0.4,E,    -9.8, ,   -15.4,E,    -4.6,E,   -22.9,E,    -3.9,E,     7.5,E,    -1.6,E
 1987,   -18.7,E,   -24.2, ,   -11.7,E,    -2.1, ,     3.2, ,     8.6, ,    12.0, ,     8.7, ,     7.0,E,    -1.2, ,    -7.5, ,   -13.1, ,    -3.3,E,   -19.4,E,    -3.5,E,     9.8, ,    -0.6,E
 1988,   -21.7,E,   -25.2, ,   -18.0,E,    -3.1,E,     3.3, ,     6.2,E,    12.1, ,    11.7, ,     5.8, ,    -1.0, ,    -3.3, ,   -20.3, ,    -4.5,E,   -20.0,E,    -5.9,E,    10.0,E,     0.5, 
 1989,   -21.5, ,   -27.1, ,   -18.8,E,    -6.4,E,     4.3, ,     9.2, ,    10.0, ,     9.2, ,     5.0,E,     0.8, ,   -10.9, ,   -28.4, ,    -6.2,E,   -23.0, ,    -7.0,E,     9.5, ,    -1.7,E
 1990,   -17.2, ,   -21.7,E,   -14.4, ,    -3.7,E,     2.2, ,     8.9, ,     9.8, ,     9.8, ,     4.9, ,    -0.7,E,    -7.3,E,   -17.8, ,    -3.9,E,   -22.4,E,    -5.3,E,     9.5, ,    -1.0,E
 1991,   -25.1,E,   -19.9,E,   -14.6,E,    -2.3,E,     4.9,E,     8.4, ,    10.5,E,    10.8, ,     4.5,E,     1.0, ,    -7.2, ,   -18.6, ,    -4.0,E,   -20.9,E,    -4.0,E,     9.9,E,    -0.6,E
