" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1948" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    14.7" "     8.2" "    -5.7" "   -17.6" " NA" " NA" " NA" " NA" "     5.7"
"1949" "   -20.9" "   -23.0" "    -8.9" "     3.0" "     7.4" "    12.2" "    18.6" "    18.6" "     9.2" "     0.2" "    -7.3" "   -21.3" "    -1.0" "   -20.5" "     0.5" "    16.5" "     0.7"
"1950" "   -33.2" "   -19.9" "   -11.7" "    -0.7" "     8.5" "    13.6" "    19.1" "    15.8" "    11.9" "     0.6" "   -11.7" "   -20.1" "    -2.3" "   -24.8" "    -1.3" "    16.2" "     0.3"
"1951" "   -23.5" "   -17.5" "   -12.4" "     0.9" "     7.9" "    14.8" "    19.4" "    18.7" "    10.2" "     0.5" "   -11.5" "   -21.9" "    -1.2" "   -20.4" "    -1.2" "    17.6" "    -0.3"
"1952" "   -25.5" "   -16.9" "    -7.8" "     6.6" "    13.1" "    17.1" "    18.6" "    16.6" "    10.1" "     2.8" "    -7.1" "   -12.1" "     1.3" "   -21.4" "     4.0" "    17.4" "     1.9"
"1953" "   -24.2" "   -13.3" "    -9.4" "    -0.9" "     8.1" "    14.2" "    19.5" "    22.2" "     9.3" "     5.1" "    -2.8" "   -18.8" "     0.8" "   -16.5" "    -0.7" "    18.6" "     3.9"
"1954" "   -28.7" "   -11.9" "   -10.1" "    -6.2" "     8.8" "    17.8" "    23.0" "    19.9" "    11.8" "     4.4" "    -5.2" "   -12.3" "     0.9" "   -19.8" "    -2.5" "    20.2" "     3.7"
"1955" "   -22.2" "   -20.5" "   -15.7" "     1.8" "    10.8" "    19.6" "    21.3" "    20.2" "     9.7" "     4.1" "   -11.0" "   -21.3" "    -0.3" "   -18.3" "    -1.0" "    20.4" "     0.9"
"1956" "   -21.3" "   -19.4" "   -10.9" "    -1.6" "     6.9" "    17.8" "    20.7" "    17.9" "     7.3" "     2.8" "    -7.2" "   -20.4" "    -0.6" "   -20.7" "    -1.9" "    18.8" "     1.0"
"1957" "   -23.0" "   -20.2" "    -8.3" "    -0.8" "     6.5" "    14.7" "    20.2" "    18.5" "    11.4" "     4.2" "    -9.4" "   -20.3" "    -0.5" "   -21.2" "    -0.9" "    17.8" "     2.1"
"1958" "   -17.2" "   -19.5" "    -4.3" "     2.3" "     9.6" "    12.8" "    18.6" "    17.5" "    10.8" "     4.3" "    -8.2" "   -22.5" "     0.4" "   -19.0" "     2.5" "    16.3" "     2.3"
"1959" "   -25.6" "   -17.8" "    -8.7" "    -0.1" "     4.7" "    14.5" "    20.8" "    15.6" "    10.7" "    -1.8" "   -13.1" "   -11.4" "    -1.0" "   -22.0" "    -1.4" "    17.0" "    -1.4"
"1960" "   -22.1" "   -15.4" "   -12.2" "    -0.5" "     8.5" "    15.7" "    20.8" "    19.5" "    10.6" "     1.8" "   -11.3" "   -17.9" "    -0.2" "   -16.3" "    -1.4" "    18.7" "     0.4"
"1961" "   -22.4" "   -14.6" "    -9.8" "    -2.8" "    10.1" "    19.4" "    20.3" "    19.3" "     7.6" "     1.0" "    -7.0" "   -22.2" "    -0.1" "   -18.3" "    -0.8" "    19.7" "     0.5"
"1962" "   -24.7" "   -22.7" "   -10.0" "    -2.5" "     6.3" "    19.2" "    20.1" "    18.3" "    12.0" "     4.9" "    -8.4" "   -18.9" "    -0.5" "   -23.2" "    -2.1" "    19.2" "     2.8"
"1963" "   -26.6" "   -19.9" "   -12.9" "     2.2" "     7.6" "    17.2" "    21.3" "    20.0" "    11.1" "    10.2" "    -7.0" "   -17.1" "     0.5" "   -21.8" "    -1.0" "    19.5" "     4.8"
"1964" "   -18.3" "   -13.5" "   -15.8" "     0.5" "     9.7" "    16.7" "    21.9" "    17.2" "     9.4" "     4.0" "    -9.1" "   -20.7" "     0.2" "   -16.3" "    -1.9" "    18.6" "     1.4"
"1965" "   -23.4" "   -23.8" "   -12.4" "     2.6" "    10.0" "    17.0" "    19.1" "    16.9" "     6.7" "     4.3" "   -11.5" "   -13.4" "    -0.7" "   -22.6" "     0.1" "    17.7" "    -0.2"
"1966" "   -29.2" "   -16.6" "    -8.2" "    -1.7" "     8.2" "    18.3" "    20.8" "    19.2" "    13.7" "     3.1" "   -15.7" "   -19.0" "    -0.6" "   -19.7" "    -0.6" "    19.4" "     0.4"
"1967" "   -22.4" "   -22.2" "   -12.6" "    -2.7" "     6.7" "    14.4" "    20.4" "    19.8" "    14.7" "     1.3" "    -8.2" "   -15.9" "    -0.6" "   -21.2" "    -2.9" "    18.2" "     2.6"
"1968" "   -23.2" "   -16.4" "    -6.9" "     0.4" "    10.3" "    15.4" "    16.9" "    16.0" "    11.9" "     2.9" "    -6.3" "   -18.5" "     0.2" "   -18.5" "     1.3" "    16.1" "     2.8"
"1969" "   -26.9" "   -14.1" "    -8.9" "     4.0" "     7.3" "    12.8" "    20.4" "    20.0" "     9.0" "     0.1" "    -8.0" "   -12.5" "     0.3" "   -19.8" "     0.8" "    17.7" "     0.4"
